url,address,neighborhood,rent,beds,baths,flexible_rooms,zip
https://www.renthop.com/listings/1-astor-place/5n2n/14070119,"1 Astor Place, Apt 5N2N","NoHo, Downtown Manhattan, Manhattan",2300,0,1.0,0,10003
https://www.renthop.com/listings/platt-street/3001/59525543,Platt Street,"Financial District, Downtown Manhattan, Manhattan",1795,0,1.0,1,
https://www.renthop.com/listings/507-west-171st-steeet/62/59267961,"507 West 171st Street, Apt 62","Washington Heights, Upper Manhattan, Manhattan",1695,1,1.0,0,10032
https://www.renthop.com/listings/342-east-85th-street/2/59295461,"342 East 85th Street, Apt 2","Yorkville, Upper East Side, Upper Manhattan, Manhattan",2200,2,1.0,0,10028
https://www.renthop.com/listings/260-west-54th-street/19h/59482072,"260 West 54th Street, Apt 19H","Theater District, Midtown Manhattan, Manhattan",2500,0,1.0,0,10019
https://www.renthop.com/listings/31-st-marks-place/1a/59031737,"31 St Marks Place, Apt 1A","East Village, Downtown Manhattan, Manhattan",3250,3,2.0,0,10003
https://www.renthop.com/listings/e-95th-st/10/58703814,E 95th St,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",1800,0,1.0,0,
https://www.renthop.com/listings/88-11-34ave-jackson-heights-queens-ny-11372/5fl/58649344,"88-11 34th Avenue, Apt 5FL","Jackson Heights, Northwestern Queens, Queens",1450,0,1.0,0,
https://www.renthop.com/listings/260-west-54th-street/43b/59482075,"260 West 54th Street, Apt 43B","Theater District, Midtown Manhattan, Manhattan",3200,1,1.0,0,10019
https://www.renthop.com/listings/west-37th-street/201/15384530,West 37th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2423,1,1.0,0,
https://www.renthop.com/listings/10-hanover-square/21t/59398624,10 Hanover Square,"Financial District, Downtown Manhattan, Manhattan",2000,1,1.0,1,10005
https://www.renthop.com/listings/west-164th-street/22/59371699,West 164th Street,"Washington Heights, Upper Manhattan, Manhattan",2300,3,1.0,0,
https://www.renthop.com/listings/666-ocean-avenue-brooklyn-ny-11226/c3/59058120,"666 Ocean Avenue, Apt C3","Flatbush, Central Brooklyn, Brooklyn",1960,2,1.0,0,11226
https://www.renthop.com/listings/15-magaw-place/3g/59607884,"15 Magaw Place, Apt 3G","Hudson Heights, Washington Heights, Upper Manhattan, Manhattan",1925,1,1.0,0,10033
https://www.renthop.com/listings/400-east-58th-street/2h/59055609,"400 East 58th Street, Apt 2H","Sutton Place, Midtown East, Midtown Manhattan, Manhattan",2366,0,1.0,0,10022
https://www.renthop.com/listings/95th-3rd/na/58998858,95th &3rd,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2000,0,1.0,0,
https://www.renthop.com/listings/95th-3rd-ave/na/15835670,95th &3rd ave,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2000,1,1.0,1,
https://www.renthop.com/listings/1365-york-ave/10a/15328989,"1365 York Avenue, Apt 10A","Upper East Side, Upper Manhattan, Manhattan",5496,2,3.0,1,10021
https://www.renthop.com/listings/45-cheever-place-brooklyn-ny-11231/4r/59398316,"45 Cheever Place, Apt 4R","Cobble Hill, South Brooklyn, Brooklyn",1790,1,1.0,0,11231
https://www.renthop.com/listings/235-east-83rd-street-new-york-ny-10028/7g/59564534,"235 East 83rd Street, Apt 7G","Yorkville, Upper East Side, Upper Manhattan, Manhattan",1800,0,1.0,0,10028
https://www.renthop.com/listings/349-e-82nd-st/3r/59115979,"349 E 82nd St., Apt 3R","Yorkville, Upper East Side, Upper Manhattan, Manhattan",2330,2,1.0,0,10028
https://www.renthop.com/listings/200-water-street/302/59246415,"200 Water Street, Apt 302","Financial District, Downtown Manhattan, Manhattan",1961,0,1.0,0,10038
https://www.renthop.com/listings/20-west-street/16h/59441533,"20 West Street, Apt 16H","Financial District, Downtown Manhattan, Manhattan",2550,0,1.0,1,10004
https://www.renthop.com/listings/160-east-88th-street/na/59595785,160 East 88th Street,"Upper East Side, Upper Manhattan, Manhattan",2600,2,1.0,0,10128
https://www.renthop.com/listings/44-berry-street-brooklyn-ny-11249/3e/59274119,"44 Berry Street, Apt 3E","Williamsburg, Northern Brooklyn, Brooklyn",3400,0,1.0,0,11249
https://www.renthop.com/listings/leonard-street/1209/59031508,Leonard Street,"Tribeca, Downtown Manhattan, Manhattan",2496,0,1.0,0,
https://www.renthop.com/listings/217-front-street-new-york-ny-10038/5e/59525521,"217 Front Street, Apt 5E","Financial District, Downtown Manhattan, Manhattan",5214,2,2.0,0,10038
https://www.renthop.com/listings/east-79th-street-york-ave/3m/59498739,East 79th Street & York Ave,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2230,0,1.0,0,
https://www.renthop.com/listings/columbus-ave/9v/59341739,Columbus Ave,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan",2100,1,1.0,0,
https://www.renthop.com/listings/863-greene-avenue-brooklyn-ny-11221/apt-3f/59573830,"863 Greene Avenue, Apt APT 3F","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",2500,1,2.0,0,11221
https://www.renthop.com/listings/465-53rd-street-brooklyn-ny-11220/apt-3r/58908047,"465 53rd Street, Apt APT 3R","Sunset Park, South Brooklyn, Brooklyn",1850,1,1.0,1,11220
https://www.renthop.com/listings/50-west-34th-street/4b3/59358050,"50 West 34th Street, Apt 4B3","Koreatown, Midtown Manhattan, Manhattan",1995,0,1.0,0,10001
https://www.renthop.com/listings/stanton-street/5k/59583182,Stanton Street,"Lower East Side, Downtown Manhattan, Manhattan",1980,0,1.0,0,
https://www.renthop.com/listings/185-claremont-avenue/4k/59618057,"185 Claremont Avenue, Apt 4K","Morningside Heights, West Harlem, Upper Manhattan, Manhattan",1750,0,1.0,0,10027
https://www.renthop.com/listings/liberty-street/25e/59541788, Liberty Street,"Financial District, Downtown Manhattan, Manhattan",3329,1,1.0,0,
https://www.renthop.com/listings/437-west-54th-street/4d/11851996,"437 West 54th Street, Apt 4D","Hell's Kitchen, Midtown Manhattan, Manhattan",1900,1,1.0,0,10019
https://www.renthop.com/listings/325-west-108th-street-new-york-ny-10025/3a/59492949,"325 West 108th Street, Apt 3A","Upper West Side, Upper Manhattan, Manhattan",2350,1,1.0,0,10025
https://www.renthop.com/listings/east-83rd-street-and-3rd-ave/5b/58926132,East 83rd Street and 3rd Ave,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2250,2,1.0,0,
https://www.renthop.com/listings/barclay-street/26d/15618746,Barclay Street,"Tribeca, Downtown Manhattan, Manhattan",3007,1,1.0,1,
https://www.renthop.com/listings/27-10-23rd-av/2f/58561724,"27-10 23rd Avenue, Apt 2F","Astoria, Northwestern Queens, Queens",2400,2,1.0,0,
https://www.renthop.com/listings/550-west-54th-street/607/15892285,"550 West 54th Street, Apt 607","Hell's Kitchen, Midtown Manhattan, Manhattan",2625,1,1.0,0,10019
https://www.renthop.com/listings/485-bainbridge-street-brooklyn-ny-11233/2a/59421708,"485 Bainbridge Street, Apt 2A","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",2300,2,1.0,1,11233
https://www.renthop.com/listings/443-west-48th-street/na/59475810,443 West 48th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",1700,0,1.0,0,10036
https://www.renthop.com/listings/west-43rd-street/19q/59583667,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2915,1,1.0,0,
https://www.renthop.com/listings/363-west-46th-street-new-york-ny-10036/1b/59563558,"363 West 46th Street, Apt #1B","Hell's Kitchen, Midtown Manhattan, Manhattan",2200,0,1.0,0,10036
https://www.renthop.com/listings/w-37th-10th-ave/na/59344552,W 37th & 10th ave,"Hell's Kitchen, Midtown Manhattan, Manhattan",2300,1,1.0,1,
https://www.renthop.com/listings/203-east-69th-street/4v/59618042,"203 East 69th Street, Apt 4V","Upper East Side, Upper Manhattan, Manhattan",3485,1,1.0,0,10021
https://www.renthop.com/listings/eldridge-street/2/59382870,Eldridge Street,"Bowery, Downtown Manhattan, Manhattan",3575,3,1.0,0,
https://www.renthop.com/listings/east-81st-street/3c/59618092,East 81st Street,"Upper East Side, Upper Manhattan, Manhattan",1950,2,1.0,0,
https://www.renthop.com/listings/101-west-end-avenue/11r/59222438,"101 West End Avenue, Apt 11R","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",2548,1,1.0,0,10023
https://www.renthop.com/listings/605-west-42nd-street/44e/15389356,"605 West 42nd Street, Apt 44E","Hell's Kitchen, Midtown Manhattan, Manhattan",2880,1,1.0,0,10036
https://www.renthop.com/listings/568-pacific-street/na/59573270,568 Pacific Street,"North Slope, Park Slope, South Brooklyn, Brooklyn",2900,2,1.0,0,11217
https://www.renthop.com/listings/333-east-56th-street/2k/59618028,"333 East 56th Street, Apt 2K","Sutton Place, Midtown East, Midtown Manhattan, Manhattan",4413,2,2.0,0,10022
https://www.renthop.com/listings/west-148th-street/3b/59017755,West 148th Street,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",2900,4,1.0,0,
https://www.renthop.com/listings/515-east-86th-street/9l/58341715,"515 East 86th Street, Apt 9L","Yorkville, Upper East Side, Upper Manhattan, Manhattan",8229,2,2.0,0,10028
https://www.renthop.com/listings/west-54th-street/cf0/59337670,West 54th Street,"Theater District, Midtown Manhattan, Manhattan",2200,0,1.0,0,
https://www.renthop.com/listings/63-wall-street/612/58108871,"63 Wall Street, Apt 612","Financial District, Downtown Manhattan, Manhattan",2098,1,1.0,1,10005
https://www.renthop.com/listings/133-lefferts-avenue/na/59581946,133 Lefferts Avenue,"Prospect Lefferts Gardens, Flatbush, Central Brooklyn, Brooklyn",2700,3,1.0,0,11225
https://www.renthop.com/listings/635-ninth-avenue/na/59487494,635 Ninth Avenue,"Hell's Kitchen, Midtown Manhattan, Manhattan",1375,0,2.0,0,10036
https://www.renthop.com/listings/210-west-89th-street/3c/59402381,"210 West 89th Street, Apt 3C","Upper West Side, Upper Manhattan, Manhattan",2870,1,1.0,0,10024
https://www.renthop.com/listings/eighth-avenue/11j/59180088,Eighth Avenue,"Theater District, Midtown Manhattan, Manhattan",2495,1,1.0,0,
https://www.renthop.com/listings/509-east-87th-street/na/59475809,509 East 87th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",1025,0,2.0,0,10128
https://www.renthop.com/listings/west-42nd-street/37q/59109855,West 42nd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2800,1,1.0,0,
https://www.renthop.com/listings/150-east-44th-st/g/14511731,"150 East 44th Street, Apt G","Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",3161,1,1.5,0,10017
https://www.renthop.com/listings/165-christopher-street-new-york-ny-10014/5x/59531566,"165 Christopher Street, Apt 5X...","West Village, Downtown Manhattan, Manhattan",3100,1,1.0,0,10014
https://www.renthop.com/listings/west-42nd-street/15g/59317134,West 42nd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2495,1,1.0,0,
https://www.renthop.com/listings/west-50s-and-8th-ave/f/15086881,West 50's and 8th ave,"Theater District, Midtown Manhattan, Manhattan",1800,0,1.0,0,
https://www.renthop.com/listings/west-50th-street/2/14962240,"530 West 50th Street, Apt 2","Hell's Kitchen, Midtown Manhattan, Manhattan",3200,2,1.0,0,10019
https://www.renthop.com/listings/w-50th-street-5a-rear/5ar/14733429,"532 W 50th Street 5ar, Apt 5AR...","Hell's Kitchen, Midtown Manhattan, Manhattan",1798,1,1.0,0,10019
https://www.renthop.com/listings/east-38th-street/4h/59583724,East 38th Street,"Murray Hill, Midtown Manhattan, Manhattan",3450,2,2.5,0,
https://www.renthop.com/listings/10-liberty-street/19e/15429798,"10 Liberty Street, Apt 19E","Financial District, Downtown Manhattan, Manhattan",2932,1,1.0,0,10005
https://www.renthop.com/listings/hudson-yards/928/59555219,Hudson Yards,"Hell's Kitchen, Midtown Manhattan, Manhattan",2746,1,1.0,1,
https://www.renthop.com/listings/broadway-and-astor-place/3t/13261097,Broadway and Astor Place,"NoHo, Downtown Manhattan, Manhattan",4800,2,2.0,0,
https://www.renthop.com/listings/10-liberty-street/19e/15429798,"10 Liberty Street, Apt 19E","Financial District, Downtown Manhattan, Manhattan",2932,1,1.0,0,10005
https://www.renthop.com/listings/81-4th-place-brooklyn-ny-11231/4-r/59391651,"81 4th Place, Apt 4R","Carroll Gardens, South Brooklyn, Brooklyn",1990,1,1.0,0,11231
https://www.renthop.com/listings/east-106th-street/7/59198091,East 106th Street,"East Harlem, Upper Manhattan, Manhattan",1913,3,1.0,0,
https://www.renthop.com/listings/23-15-astoria-blvd/6c/59017565,"23-15 Astoria Boulevard, Apt 6...","Astoria, Northwestern Queens, Queens",2495,1,1.0,0,
https://www.renthop.com/listings/25-75-22nd-street/2g/59618075,"25-75 22nd Street, Apt 2G","Astoria, Northwestern Queens, Queens",2200,1,1.0,0,
https://www.renthop.com/listings/astor-place/2k/59618096,Astor Place,"NoHo, Downtown Manhattan, Manhattan",4800,2,2.0,0,
https://www.renthop.com/listings/548-46th-street-brooklyn-ny-11220/4l/59542808,"548 46th Street, Apt 4L","Sunset Park, South Brooklyn, Brooklyn",2800,2,2.0,0,11220
https://www.renthop.com/listings/10-west-74th-street/7a/59010039,"10 West 74th Street, Apt 7A","Upper West Side, Upper Manhattan, Manhattan",4295,1,1.0,0,10023
https://www.renthop.com/listings/w-3710th/na/59344562,W 37&10th,"Hell's Kitchen, Midtown Manhattan, Manhattan",1595,0,1.0,0,
https://www.renthop.com/listings/146-south-4th/2a/15689117,"146 South 4th Street, Apt 2A","Williamsburg, Northern Brooklyn, Brooklyn",2250,0,1.0,0,11211
https://www.renthop.com/listings/mott-street/3n/14107130,Mott Street,"NoHo, Downtown Manhattan, Manhattan",2795,1,1.0,0,
https://www.renthop.com/listings/29-22-northern-blvd/3512/59425987,29-22 Northern Blvd,"Long Island City, Northwestern Queens, Queens",1924,0,1.0,0,
https://www.renthop.com/listings/lenox-avenue/28a/59074903,Lenox Avenue,"Central Harlem, Upper Manhattan, Manhattan",1700,1,1.0,0,
https://www.renthop.com/listings/60-water-street/504/59410626,"60 Water Street, Apt 504","DUMBO, Northwestern Brooklyn, Brooklyn",3071,1,1.0,0,11201
https://www.renthop.com/listings/10th-avenue/25g/59583699,10th Avenue,"Hell's Kitchen, Midtown Manhattan, Manhattan",2300,1,1.0,1,
https://www.renthop.com/listings/35-grove-street/1d/59044147,"35 Grove Street, Apt 1D","West Village, Downtown Manhattan, Manhattan",4195,1,1.0,0,10014
https://www.renthop.com/listings/113-elizabeth-street/aa/59520781,"113 Elizabeth Street, Apt AA","Little Italy, Downtown Manhattan, Manhattan",3095,2,2.0,0,10013
https://www.renthop.com/listings/117-elizabeth-street/3-a/59599536,"117 Elizabeth Street, Apt 3A","Little Italy, Downtown Manhattan, Manhattan",4200,3,2.0,0,10013
https://www.renthop.com/listings/341-10th-street/11a/59421697,"341 10th Street, Apt 11A","South Slope, Park Slope, South Brooklyn, Brooklyn",3995,3,2.0,0,11215
https://www.renthop.com/listings/102-greenwich-avenue-new-york-ny-10011/14r/58793516,"102 Greenwich Avenue, Apt 14R","West Village, Downtown Manhattan, Manhattan",2895,0,1.0,0,10011
https://www.renthop.com/listings/301-elizabeth-street/321/59573852,"301 Elizabeth Street, Apt 321","NoHo, Downtown Manhattan, Manhattan",4250,2,2.0,0,10012
https://www.renthop.com/listings/11-07-welling-court/6b/59618020,"11-7 Welling Court, Apt 6B","Astoria, Northwestern Queens, Queens",2333,1,1.0,0,
https://www.renthop.com/listings/1755-york-avenue/28a/59083730,"1755 York Avenue, Apt 28A","Yorkville, Upper East Side, Upper Manhattan, Manhattan",2496,1,1.0,0,10128
https://www.renthop.com/listings/160-east-55th-street/7e/58755439,"160 East 55th Street, Apt 7E","Midtown East, Midtown Manhattan, Manhattan",2110,0,1.0,0,10022
https://www.renthop.com/listings/10-west-74th-street/3h/59126004,"10 West 74th Street, Apt 3H","Upper West Side, Upper Manhattan, Manhattan",3395,1,1.0,0,10023
https://www.renthop.com/listings/312-east-30th-street/11d/59497617,"312 East 30th Street, Apt 11D","Kips Bay, Midtown Manhattan, Manhattan",2560,1,1.0,0,10016
https://www.renthop.com/listings/35-grove-street/4k/59010037,"35 Grove Street, Apt 4K","West Village, Downtown Manhattan, Manhattan",2695,0,1.0,0,10014
https://www.renthop.com/listings/east-19th-street/24/59618086,East 19th Street,"Gramercy Park, Midtown Manhattan, Manhattan",2500,3,1.0,0,
https://www.renthop.com/listings/e-94th-st/12a/59187030,E 94th St,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2200,1,1.0,1,
https://www.renthop.com/listings/1517-dekalb-ave-room-only/3r/58241923,"1517 Dekalb Avenue, Apt 3R","Bushwick, Northern Brooklyn, Brooklyn",950,0,1.0,0,11237
https://www.renthop.com/listings/312-w-133rd-st/3a/59535503,"312 W 133rd St, Apt 3A","Central Harlem, Upper Manhattan, Manhattan",1825,1,1.0,0,10027
https://www.renthop.com/listings/25-75-22nd-street-astoria-ny-11102/2g/58926063,"25-71 22nd Street, Apt 2G","Astoria, Northwestern Queens, Queens",2200,1,1.0,0,
https://www.renthop.com/listings/91-varet/4a/14012146,91 Varet,"East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",2475,3,1.0,0,11206
https://www.renthop.com/listings/west-19th-st-sublet-balcony-w-d-in-unit/2/59563606,West 19th St - Sublet + Balcon...,"Chelsea, Midtown Manhattan, Manhattan",3000,1,1.0,0,
https://www.renthop.com/listings/318-east-59th-street/2d/58849091,"318 East 59th Street, Apt 2D","Sutton Place, Midtown East, Midtown Manhattan, Manhattan",1856,1,1.0,0,10022
https://www.renthop.com/listings/107th-st-west-end-ave/1b/59541800,107th St & West End Ave,"Upper West Side, Upper Manhattan, Manhattan",2800,1,1.0,0,
https://www.renthop.com/listings/1-astor-place/2t/59344784,"1 Astor Place, Apt 2T","NoHo, Downtown Manhattan, Manhattan",4792,2,2.0,0,10003
https://www.renthop.com/listings/23rd-ave-and-steinway-street/2f/59587138,23rd Ave and Steinway Street,"Astoria, Northwestern Queens, Queens",1700,1,1.0,0,
https://www.renthop.com/listings/155-west-68th-street/1401/59618002,"155 West 68th Street, Apt 1401...","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",2335,0,1.0,0,10023
https://www.renthop.com/listings/356-west-39th-street/na/59475839,356 West 39th Street,"Garment District, Midtown Manhattan, Manhattan",1250,0,1.0,0,10018
https://www.renthop.com/listings/445-west-35th-street/1n/59054623,"445 West 35th Street, Apt 1N","Hell's Kitchen, Midtown Manhattan, Manhattan",4460,2,2.0,0,10001
https://www.renthop.com/listings/west-50s/pha/14225344,West 50's ,"Theater District, Midtown Manhattan, Manhattan",4000,2,2.0,0,
https://www.renthop.com/listings/30-64-34th-st/y4/59587769,"30-64 34th St, Apt Y4","Astoria, Northwestern Queens, Queens",2228,1,1.0,0,
https://www.renthop.com/listings/e-72nd-st/9i/58219495,E 72nd St,"Upper East Side, Upper Manhattan, Manhattan",3000,1,1.0,1,
https://www.renthop.com/listings/356-west-39th-street/na/59475839,356 West 39th Street,"Garment District, Midtown Manhattan, Manhattan",1250,0,1.0,0,10018
https://www.renthop.com/listings/445-west-35th-street/1n/59054623,"445 West 35th Street, Apt 1N","Hell's Kitchen, Midtown Manhattan, Manhattan",4460,2,2.0,0,10001
